GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_1355: Total - Language spoken most often at home for the total population excluding institutional residents - 100% data,v_CA16_1364: English,v_CA16_2060: Cantonese,v_CA16_2066: Mandarin,v_CA16_2153: English and non-official language,v_CA16_1916: Punjabi (Panjabi),v_CA16_1937: Persian (Farsi),v_CA16_1973: Korean,"v_CA16_1727: Tagalog (Pilipino, Filipino)"
59151958002,DB,Surrey,0.02231,80,23,21,x,x,x,x,x,x,x,x,x
59151958003,DB,Surrey,0.02021,107,25,24,x,x,x,x,x,x,x,x,x
59151958004,DB,Surrey,0.02079,126,31,28,x,x,x,x,x,x,x,x,x
59151959001,DB,Surrey,0.03902,219,57,54,x,x,x,x,x,x,x,x,x
59151959002,DB,Surrey,0.04169,237,64,56,x,x,x,x,x,x,x,x,x
59151960001,DB,Surrey,0.19714,851,265,226,x,x,x,x,x,x,x,x,x
59151961002,DB,Surrey,0.06524,569,152,145,x,x,x,x,x,x,x,x,x
59151961004,DB,Surrey,0.01637,142,34,33,x,x,x,x,x,x,x,x,x
59151961005,DB,Surrey,0.16034,560,166,155,x,x,x,x,x,x,x,x,x
59151962001,DB,Surrey,0.13082,504,132,120,x,x,x,x,x,x,x,x,x
59151962003,DB,Surrey,0.03234,204,53,51,x,x,x,x,x,x,x,x,x
59151962004,DB,Surrey,0.08143,291,82,79,x,x,x,x,x,x,x,x,x
59151962005,DB,Surrey,0.00998,0,0,0,x,x,x,x,x,x,x,x,x
59151963001,DB,Surrey,0.02826,120,38,34,x,x,x,x,x,x,x,x,x
59151963002,DB,Surrey,0.0398,270,64,62,x,x,x,x,x,x,x,x,x
59151963003,DB,Surrey,0.04025,276,72,68,x,x,x,x,x,x,x,x,x
59151964001,DB,Surrey,0.08532,794,217,197,x,x,x,x,x,x,x,x,x
59151965001,DB,Surrey,0.01599,63,23,20,x,x,x,x,x,x,x,x,x
59151965002,DB,Surrey,0.0316,196,58,57,x,x,x,x,x,x,x,x,x
59151965003,DB,Surrey,0.02799,189,54,50,x,x,x,x,x,x,x,x,x
59151965004,DB,Surrey,0.06693,376,99,92,x,x,x,x,x,x,x,x,x
59151968001,DB,Surrey,0.13217,690,183,173,x,x,x,x,x,x,x,x,x
59151969001,DB,Surrey,0.25157,942,357,347,x,x,x,x,x,x,x,x,x
59151970001,DB,Surrey,0.10444,307,92,79,x,x,x,x,x,x,x,x,x
59151970002,DB,Surrey,0.04409,329,88,77,x,x,x,x,x,x,x,x,x
59151971001,DB,Surrey,0.02118,171,42,38,x,x,x,x,x,x,x,x,x
59151971002,DB,Surrey,0.02101,193,44,40,x,x,x,x,x,x,x,x,x
59151971006,DB,Surrey,0.01402,81,22,22,x,x,x,x,x,x,x,x,x
59151971007,DB,Surrey,0.05332,353,93,87,x,x,x,x,x,x,x,x,x
59151972003,DB,Surrey,0.03088,204,60,55,x,x,x,x,x,x,x,x,x
59151972005,DB,Surrey,0.02052,113,29,25,x,x,x,x,x,x,x,x,x
59151972006,DB,Surrey,0.0205,170,43,38,x,x,x,x,x,x,x,x,x
59151973002,DB,Surrey,0.01954,81,30,27,x,x,x,x,x,x,x,x,x
59151973003,DB,Surrey,0.0347,282,74,73,x,x,x,x,x,x,x,x,x
59151973004,DB,Surrey,0.06388,321,94,84,x,x,x,x,x,x,x,x,x
59151973005,DB,Surrey,0.01211,0,0,0,x,x,x,x,x,x,x,x,x
59151974002,DB,Surrey,0.3489,1276,514,504,x,x,x,x,x,x,x,x,x
59151975003,DB,Surrey,0.17765,853,493,468,x,x,x,x,x,x,x,x,x
59151978001,DB,Surrey,0.03678,139,45,42,x,x,x,x,x,x,x,x,x
59151978002,DB,Surrey,0.03986,196,52,51,x,x,x,x,x,x,x,x,x
59151978003,DB,Surrey,0.05759,253,70,67,x,x,x,x,x,x,x,x,x
59151979001,DB,Surrey,0.04167,151,41,39,x,x,x,x,x,x,x,x,x
59151979002,DB,Surrey,0.03714,203,49,49,x,x,x,x,x,x,x,x,x
59151979003,DB,Surrey,0.02812,123,41,41,x,x,x,x,x,x,x,x,x
59151979004,DB,Surrey,0.04214,191,55,51,x,x,x,x,x,x,x,x,x
59151980001,DB,Surrey,0.00602,30,8,8,x,x,x,x,x,x,x,x,x
59151980002,DB,Surrey,0.06773,251,74,71,x,x,x,x,x,x,x,x,x
59151986004,DB,Surrey,0.29541,1297,349,329,x,x,x,x,x,x,x,x,x
59151987001,DB,Surrey,0.10232,261,65,65,x,x,x,x,x,x,x,x,x
59151987002,DB,Surrey,0.0221,96,25,25,x,x,x,x,x,x,x,x,x
59151988001,DB,Surrey,0.1181,407,116,116,x,x,x,x,x,x,x,x,x
59151988002,DB,Surrey,0.0795,259,62,62,x,x,x,x,x,x,x,x,x
59151989001,DB,Surrey,0.02351,83,24,24,x,x,x,x,x,x,x,x,x
59151989002,DB,Surrey,0.08031,291,83,78,x,x,x,x,x,x,x,x,x
59151990001,DB,Surrey,0.3856,911,260,256,x,x,x,x,x,x,x,x,x
59151991002,DB,Surrey,0.04832,192,53,52,x,x,x,x,x,x,x,x,x
59151991003,DB,Surrey,0.0188,73,22,22,x,x,x,x,x,x,x,x,x
59151991006,DB,Surrey,0.07095,306,82,75,x,x,x,x,x,x,x,x,x
59151992001,DB,Surrey,0.11814,433,123,112,x,x,x,x,x,x,x,x,x
59151992002,DB,Surrey,0.08658,458,128,118,x,x,x,x,x,x,x,x,x
59151993001,DB,Surrey,0.09768,463,124,117,x,x,x,x,x,x,x,x,x
59151994001,DB,Surrey,0.01853,99,25,24,x,x,x,x,x,x,x,x,x
59151994002,DB,Surrey,0.0455,206,60,58,x,x,x,x,x,x,x,x,x
59151994003,DB,Surrey,0.06954,356,103,99,x,x,x,x,x,x,x,x,x
59151995001,DB,Surrey,0.1263,835,256,234,x,x,x,x,x,x,x,x,x
59151997002,DB,Surrey,0.01493,65,18,18,x,x,x,x,x,x,x,x,x
59151997003,DB,Surrey,0.01777,124,31,30,x,x,x,x,x,x,x,x,x
59151997004,DB,Surrey,0.06438,376,112,104,x,x,x,x,x,x,x,x,x
59151997005,DB,Surrey,0.00367,24,9,9,x,x,x,x,x,x,x,x,x
59151998003,DB,Surrey,0.04089,177,50,50,x,x,x,x,x,x,x,x,x
59151998004,DB,Surrey,0.01492,58,20,18,x,x,x,x,x,x,x,x,x
59151998007,DB,Surrey,0.04063,111,38,36,x,x,x,x,x,x,x,x,x
59151998009,DB,Surrey,0.46059,5,1,1,x,x,x,x,x,x,x,x,x
59151998010,DB,Surrey,0.00036,0,0,0,x,x,x,x,x,x,x,x,x
59151998011,DB,Surrey,0.21276,0,0,0,x,x,x,x,x,x,x,x,x
59151999001,DB,Surrey,0.01412,40,15,15,x,x,x,x,x,x,x,x,x
59151999002,DB,Surrey,0.08125,341,103,98,x,x,x,x,x,x,x,x,x
59151999003,DB,Surrey,0.02998,166,46,44,x,x,x,x,x,x,x,x,x
59152000002,DB,Surrey,0.05217,160,54,49,x,x,x,x,x,x,x,x,x
59152000003,DB,Surrey,0.07397,397,110,101,x,x,x,x,x,x,x,x,x
59152000004,DB,Surrey,0.07049,170,58,56,x,x,x,x,x,x,x,x,x
59152000005,DB,Surrey,0.00253,0,0,0,x,x,x,x,x,x,x,x,x
59152001001,DB,Surrey,0.05405,324,100,91,x,x,x,x,x,x,x,x,x
59152001002,DB,Surrey,0.06786,139,49,42,x,x,x,x,x,x,x,x,x
59152001003,DB,Surrey,0.09029,424,143,125,x,x,x,x,x,x,x,x,x
59152003001,DB,Surrey,0.06433,267,91,89,x,x,x,x,x,x,x,x,x
59152003002,DB,Surrey,0.02025,70,20,20,x,x,x,x,x,x,x,x,x
59152003003,DB,Surrey,0.10602,269,74,73,x,x,x,x,x,x,x,x,x
59152004001,DB,Surrey,0.12266,374,138,126,x,x,x,x,x,x,x,x,x
59152004002,DB,Surrey,0.03586,172,49,46,x,x,x,x,x,x,x,x,x
59152004003,DB,Surrey,0.03371,88,38,38,x,x,x,x,x,x,x,x,x
59152005002,DB,Surrey,0.04843,230,74,66,x,x,x,x,x,x,x,x,x
59152005005,DB,Surrey,0.09021,352,107,99,x,x,x,x,x,x,x,x,x
59152006001,DB,Surrey,0.14455,946,401,398,x,x,x,x,x,x,x,x,x
59152007001,DB,Surrey,0.04058,255,77,71,x,x,x,x,x,x,x,x,x
59152007002,DB,Surrey,0.0947,209,60,55,x,x,x,x,x,x,x,x,x
59152008001,DB,Surrey,0.1372,700,315,313,x,x,x,x,x,x,x,x,x
59152009001,DB,Surrey,0.06976,327,147,147,x,x,x,x,x,x,x,x,x
59152010003,DB,Surrey,0.071,217,80,69,x,x,x,x,x,x,x,x,x
59152010004,DB,Surrey,0.04655,157,63,51,x,x,x,x,x,x,x,x,x
59152010005,DB,Surrey,0.04028,0,3,1,x,x,x,x,x,x,x,x,x
59152010007,DB,Surrey,0.06,5,1,1,x,x,x,x,x,x,x,x,x
59152010008,DB,Surrey,0.00796,0,0,0,x,x,x,x,x,x,x,x,x
59152011004,DB,Surrey,0.16647,661,201,182,x,x,x,x,x,x,x,x,x
59152012001,DB,Surrey,0.02857,129,37,35,x,x,x,x,x,x,x,x,x
59152012002,DB,Surrey,0.07714,380,106,100,x,x,x,x,x,x,x,x,x
59152012003,DB,Surrey,0.05758,259,67,65,x,x,x,x,x,x,x,x,x
59152013001,DB,Surrey,0.05844,214,68,61,x,x,x,x,x,x,x,x,x
59152013002,DB,Surrey,0.01597,64,26,22,x,x,x,x,x,x,x,x,x
59152013003,DB,Surrey,0.07823,182,72,65,x,x,x,x,x,x,x,x,x
59152014003,DB,Surrey,0.12217,699,213,192,x,x,x,x,x,x,x,x,x
59152014004,DB,Surrey,0.06088,222,81,70,x,x,x,x,x,x,x,x,x
59152014005,DB,Surrey,0.12801,645,206,182,x,x,x,x,x,x,x,x,x
59152014006,DB,Surrey,0.01615,0,0,0,x,x,x,x,x,x,x,x,x
59152015001,DB,Surrey,0.05349,261,69,66,x,x,x,x,x,x,x,x,x
59152015002,DB,Surrey,0.02287,71,25,25,x,x,x,x,x,x,x,x,x
59152015003,DB,Surrey,0.06221,220,76,70,x,x,x,x,x,x,x,x,x
59152016003,DB,Surrey,0.02625,77,28,27,x,x,x,x,x,x,x,x,x
59152016004,DB,Surrey,0.02042,78,25,24,x,x,x,x,x,x,x,x,x
59152016005,DB,Surrey,0.03992,151,52,46,x,x,x,x,x,x,x,x,x
59152016006,DB,Surrey,0.01376,0,0,0,x,x,x,x,x,x,x,x,x
59152016007,DB,Surrey,0.05889,226,70,65,x,x,x,x,x,x,x,x,x
59152017003,DB,Surrey,0.04022,198,69,58,x,x,x,x,x,x,x,x,x
59152017004,DB,Surrey,0.02426,93,29,26,x,x,x,x,x,x,x,x,x
59152017005,DB,Surrey,0.03957,135,52,46,x,x,x,x,x,x,x,x,x
59152018006,DB,Surrey,0.23418,907,417,409,x,x,x,x,x,x,x,x,x
59152019001,DB,Surrey,0.03091,109,39,36,x,x,x,x,x,x,x,x,x
59152019002,DB,Surrey,0.08869,384,120,109,x,x,x,x,x,x,x,x,x
59152021001,DB,Surrey,0.05848,167,48,48,x,x,x,x,x,x,x,x,x
59152021003,DB,Surrey,0.04525,262,78,72,x,x,x,x,x,x,x,x,x
59152021004,DB,Surrey,0.12495,377,108,95,x,x,x,x,x,x,x,x,x
59152022001,DB,Surrey,0.10718,395,124,119,x,x,x,x,x,x,x,x,x
59152022002,DB,Surrey,0.16178,468,121,119,x,x,x,x,x,x,x,x,x
59152022003,DB,Surrey,0.77656,240,61,55,x,x,x,x,x,x,x,x,x
59152022004,DB,Surrey,0.03859,76,25,24,x,x,x,x,x,x,x,x,x
59152024001,DB,Surrey,0.17129,675,259,256,x,x,x,x,x,x,x,x,x
59152025001,DB,Surrey,0.08509,1098,342,337,x,x,x,x,x,x,x,x,x
59152025002,DB,Surrey,0.06017,224,72,71,x,x,x,x,x,x,x,x,x
59152025003,DB,Surrey,0.41412,407,120,115,x,x,x,x,x,x,x,x,x
59152026002,DB,Surrey,0.04321,478,136,136,x,x,x,x,x,x,x,x,x
59152026005,DB,Surrey,0.15836,1558,497,494,x,x,x,x,x,x,x,x,x
59152027002,DB,Surrey,0.00779,10,3,3,x,x,x,x,x,x,x,x,x
59152027003,DB,Surrey,0.06038,385,124,123,x,x,x,x,x,x,x,x,x
59152028004,DB,Surrey,0.32403,1633,479,479,x,x,x,x,x,x,x,x,x
59152029001,DB,Surrey,0.01642,146,47,43,x,x,x,x,x,x,x,x,x
59152029002,DB,Surrey,0.10856,743,259,255,x,x,x,x,x,x,x,x,x
59152029003,DB,Surrey,0.05249,233,75,72,x,x,x,x,x,x,x,x,x
59152030001,DB,Surrey,0.03569,139,36,33,x,x,x,x,x,x,x,x,x
59152030002,DB,Surrey,0.0598,349,116,106,x,x,x,x,x,x,x,x,x
59152030003,DB,Surrey,0.05309,338,105,92,x,x,x,x,x,x,x,x,x
59152032005,DB,Surrey,0.00109,0,0,0,x,x,x,x,x,x,x,x,x
59152032008,DB,Surrey,0.10197,479,208,206,x,x,x,x,x,x,x,x,x
59152032009,DB,Surrey,0.00216,0,0,0,x,x,x,x,x,x,x,x,x
59152032010,DB,Surrey,0.03302,5,1,1,x,x,x,x,x,x,x,x,x
59152032011,DB,Surrey,0.0036,0,0,0,x,x,x,x,x,x,x,x,x
59152033001,DB,Surrey,0.14483,358,115,103,x,x,x,x,x,x,x,x,x
59152033002,DB,Surrey,0.06126,381,108,95,x,x,x,x,x,x,x,x,x
59152033003,DB,Surrey,0.03364,167,56,44,x,x,x,x,x,x,x,x,x
59152034001,DB,Surrey,0.07134,343,119,103,x,x,x,x,x,x,x,x,x
59152034003,DB,Surrey,0.02539,87,29,29,x,x,x,x,x,x,x,x,x
59152034004,DB,Surrey,0.00193,5,1,1,x,x,x,x,x,x,x,x,x
59152034005,DB,Surrey,0.10984,414,127,116,x,x,x,x,x,x,x,x,x
59152035004,DB,Surrey,0.12781,684,251,223,x,x,x,x,x,x,x,x,x
59152036001,DB,Surrey,0.1641,838,264,243,x,x,x,x,x,x,x,x,x
59152037001,DB,Surrey,0.11149,449,126,126,x,x,x,x,x,x,x,x,x
59152037002,DB,Surrey,0.04133,54,20,19,x,x,x,x,x,x,x,x,x
59152040001,DB,Surrey,0.29941,627,178,173,x,x,x,x,x,x,x,x,x
59152040002,DB,Surrey,0.05387,236,76,75,x,x,x,x,x,x,x,x,x
59152041001,DB,Surrey,0.01825,95,30,28,x,x,x,x,x,x,x,x,x
59152041002,DB,Surrey,0.04765,272,69,65,x,x,x,x,x,x,x,x,x
59152041003,DB,Surrey,0.03528,161,45,42,x,x,x,x,x,x,x,x,x
59152041004,DB,Surrey,0.03069,149,42,41,x,x,x,x,x,x,x,x,x
59152042002,DB,Surrey,0.03204,310,90,86,x,x,x,x,x,x,x,x,x
59152042003,DB,Surrey,0.00211,15,4,4,x,x,x,x,x,x,x,x,x
59152042004,DB,Surrey,0.27269,1033,309,285,x,x,x,x,x,x,x,x,x
59152043001,DB,Surrey,0.06428,265,88,83,x,x,x,x,x,x,x,x,x
59152044001,DB,Surrey,0.113,560,162,151,x,x,x,x,x,x,x,x,x
59152044002,DB,Surrey,0.05735,346,87,82,x,x,x,x,x,x,x,x,x
59152046001,DB,Surrey,0.01991,118,29,26,x,x,x,x,x,x,x,x,x
59152046002,DB,Surrey,0.03183,164,44,43,x,x,x,x,x,x,x,x,x
59152046003,DB,Surrey,0.02991,183,60,51,x,x,x,x,x,x,x,x,x
59152047001,DB,Surrey,0.02574,142,44,40,x,x,x,x,x,x,x,x,x
59152047002,DB,Surrey,0.20215,354,105,102,x,x,x,x,x,x,x,x,x
59152047003,DB,Surrey,0.04019,233,67,61,x,x,x,x,x,x,x,x,x
59152047004,DB,Surrey,0.02032,120,28,28,x,x,x,x,x,x,x,x,x
59152048001,DB,Surrey,0.09644,684,201,177,x,x,x,x,x,x,x,x,x
59152049001,DB,Surrey,0.15112,775,227,209,x,x,x,x,x,x,x,x,x
59152050001,DB,Surrey,0.0045,23,6,6,x,x,x,x,x,x,x,x,x
59152050002,DB,Surrey,0.0777,373,115,100,x,x,x,x,x,x,x,x,x
59152050003,DB,Surrey,0.08388,351,100,87,x,x,x,x,x,x,x,x,x
59152051001,DB,Surrey,0.10202,637,200,174,x,x,x,x,x,x,x,x,x
59152052004,DB,Surrey,0.01202,130,47,42,x,x,x,x,x,x,x,x,x
59152052005,DB,Surrey,0.19211,719,216,183,x,x,x,x,x,x,x,x,x
59152052006,DB,Surrey,0.14769,449,153,118,x,x,x,x,x,x,x,x,x
59152052007,DB,Surrey,0.01266,144,41,33,x,x,x,x,x,x,x,x,x
59152053001,DB,Surrey,0.03625,92,28,24,x,x,x,x,x,x,x,x,x
59152053002,DB,Surrey,0.29904,980,287,282,x,x,x,x,x,x,x,x,x
59152053003,DB,Surrey,0.02678,93,19,17,x,x,x,x,x,x,x,x,x
59152054001,DB,Surrey,0.01222,53,13,13,x,x,x,x,x,x,x,x,x
59152054002,DB,Surrey,0.26868,1493,506,488,x,x,x,x,x,x,x,x,x
59152055003,DB,Surrey,0.01671,97,22,21,x,x,x,x,x,x,x,x,x
59152055004,DB,Surrey,0.05517,236,64,60,x,x,x,x,x,x,x,x,x
59152056001,DB,Surrey,0.04476,233,68,62,x,x,x,x,x,x,x,x,x
59152056002,DB,Surrey,0.0231,102,25,23,x,x,x,x,x,x,x,x,x
59152057001,DB,Surrey,0.26015,1475,428,404,x,x,x,x,x,x,x,x,x
59152057002,DB,Surrey,0.004,5,1,1,x,x,x,x,x,x,x,x,x
59152058001,DB,Surrey,0.03165,184,50,45,x,x,x,x,x,x,x,x,x
59152058002,DB,Surrey,0.02305,134,30,28,x,x,x,x,x,x,x,x,x
59152059001,DB,Surrey,0.16546,591,175,158,x,x,x,x,x,x,x,x,x
59152060002,DB,Surrey,0.02943,156,46,44,x,x,x,x,x,x,x,x,x
59152060004,DB,Surrey,0.02025,79,21,20,x,x,x,x,x,x,x,x,x
59152060005,DB,Surrey,0.02327,118,39,39,x,x,x,x,x,x,x,x,x
59152060009,DB,Surrey,0.11608,462,125,122,x,x,x,x,x,x,x,x,x
59152061001,DB,Surrey,0.16446,617,177,168,x,x,x,x,x,x,x,x,x
59152062001,DB,Surrey,0.13343,565,179,157,x,x,x,x,x,x,x,x,x
59152063001,DB,Surrey,0.03803,165,51,48,x,x,x,x,x,x,x,x,x
59152063003,DB,Surrey,0.03406,184,48,47,x,x,x,x,x,x,x,x,x
59152063004,DB,Surrey,0.02334,92,26,25,x,x,x,x,x,x,x,x,x
59152063007,DB,Surrey,0.10097,380,96,94,x,x,x,x,x,x,x,x,x
59152063008,DB,Surrey,0.1335,450,119,116,x,x,x,x,x,x,x,x,x
59152064002,DB,Surrey,0.02969,293,98,84,x,x,x,x,x,x,x,x,x
59152064010,DB,Surrey,0.01575,184,58,49,x,x,x,x,x,x,x,x,x
59152064012,DB,Surrey,0.31831,238,73,61,x,x,x,x,x,x,x,x,x
59152064013,DB,Surrey,0.01304,122,29,29,x,x,x,x,x,x,x,x,x
59152064016,DB,Surrey,0.0102,0,0,0,x,x,x,x,x,x,x,x,x
59152064017,DB,Surrey,0.32401,419,123,108,x,x,x,x,x,x,x,x,x
59152064018,DB,Surrey,0.03833,457,185,152,x,x,x,x,x,x,x,x,x
59152064019,DB,Surrey,0.0299,349,141,103,x,x,x,x,x,x,x,x,x
59152064020,DB,Surrey,0.01679,84,33,22,x,x,x,x,x,x,x,x,x
59152064021,DB,Surrey,0.18571,734,221,189,x,x,x,x,x,x,x,x,x
59152065001,DB,Surrey,0.05403,203,67,57,x,x,x,x,x,x,x,x,x
59152065003,DB,Surrey,0.01078,119,36,27,x,x,x,x,x,x,x,x,x
59152065004,DB,Surrey,0.20894,768,260,207,x,x,x,x,x,x,x,x,x
59152066001,DB,Surrey,0.07513,293,91,81,x,x,x,x,x,x,x,x,x
59152066002,DB,Surrey,0.10021,377,105,102,x,x,x,x,x,x,x,x,x
59152067001,DB,Surrey,0.10013,643,173,159,x,x,x,x,x,x,x,x,x
59152067002,DB,Surrey,0.04065,229,65,62,x,x,x,x,x,x,x,x,x
59152067003,DB,Surrey,0.02239,154,45,40,x,x,x,x,x,x,x,x,x
59152068001,DB,Surrey,0.01355,96,25,23,x,x,x,x,x,x,x,x,x
59152068002,DB,Surrey,0.10871,537,145,139,x,x,x,x,x,x,x,x,x
59152069001,DB,Surrey,0.05041,159,48,41,x,x,x,x,x,x,x,x,x
59152069003,DB,Surrey,0.00504,42,12,12,x,x,x,x,x,x,x,x,x
59152069004,DB,Surrey,0.00637,47,16,12,x,x,x,x,x,x,x,x,x
59152069005,DB,Surrey,0.15265,448,130,109,x,x,x,x,x,x,x,x,x
59152070001,DB,Surrey,0.02337,122,41,34,x,x,x,x,x,x,x,x,x
59152070002,DB,Surrey,0.02824,186,53,48,x,x,x,x,x,x,x,x,x
59152070003,DB,Surrey,0.04815,108,32,30,x,x,x,x,x,x,x,x,x
59152071001,DB,Surrey,0.02961,149,41,40,x,x,x,x,x,x,x,x,x
59152071002,DB,Surrey,0.11857,750,193,177,x,x,x,x,x,x,x,x,x
59152071003,DB,Surrey,0.0141,61,17,16,x,x,x,x,x,x,x,x,x
59152071004,DB,Surrey,0.0262,132,35,32,x,x,x,x,x,x,x,x,x
59152072001,DB,Surrey,0.04338,325,82,76,x,x,x,x,x,x,x,x,x
59152072002,DB,Surrey,0.18775,1151,273,260,x,x,x,x,x,x,x,x,x
59152073001,DB,Surrey,0.10422,492,139,131,x,x,x,x,x,x,x,x,x
59152073002,DB,Surrey,0.04483,372,86,82,x,x,x,x,x,x,x,x,x
59152074001,DB,Surrey,0.18069,397,106,103,x,x,x,x,x,x,x,x,x
59152074002,DB,Surrey,0.10402,544,168,150,x,x,x,x,x,x,x,x,x
59152075009,DB,Surrey,0.20248,822,264,220,x,x,x,x,x,x,x,x,x
59152075010,DB,Surrey,0.02715,0,1,1,x,x,x,x,x,x,x,x,x
59152076001,DB,Surrey,0.05203,535,156,141,x,x,x,x,x,x,x,x,x
59152077003,DB,Surrey,0.05462,422,118,108,x,x,x,x,x,x,x,x,x
59152078004,DB,Surrey,0.33591,1992,552,480,x,x,x,x,x,x,x,x,x
59152079001,DB,Surrey,0.10111,757,223,197,x,x,x,x,x,x,x,x,x
59152080001,DB,Surrey,0.0687,509,161,144,x,x,x,x,x,x,x,x,x
59152081001,DB,Surrey,0.07061,612,181,160,x,x,x,x,x,x,x,x,x
59152081002,DB,Surrey,0.10434,247,60,58,x,x,x,x,x,x,x,x,x
59152082003,DB,Surrey,0.00159,0,0,0,x,x,x,x,x,x,x,x,x
59152082004,DB,Surrey,0.32201,1720,709,707,x,x,x,x,x,x,x,x,x
59152083001,DB,Delta,0.09996,5,1,1,x,x,x,x,x,x,x,x,x
59152083002,DB,Delta,0.06991,309,107,91,x,x,x,x,x,x,x,x,x
59152083003,DB,Delta,0.07598,175,79,79,x,x,x,x,x,x,x,x,x
59152084001,DB,Delta,0.01673,73,24,24,x,x,x,x,x,x,x,x,x
59152084002,DB,Delta,0.04669,201,60,60,x,x,x,x,x,x,x,x,x
59152086001,DB,Delta,0.02319,109,32,30,x,x,x,x,x,x,x,x,x
59152086002,DB,Delta,0.04358,183,64,48,x,x,x,x,x,x,x,x,x
59152086003,DB,Delta,0.04396,242,69,63,x,x,x,x,x,x,x,x,x
59152086004,DB,Delta,0.02566,107,30,29,x,x,x,x,x,x,x,x,x
59152087001,DB,Delta,0.02282,106,37,33,x,x,x,x,x,x,x,x,x
59152087002,DB,Delta,0.06118,302,96,89,x,x,x,x,x,x,x,x,x
59152087003,DB,Delta,0.00887,51,14,12,x,x,x,x,x,x,x,x,x
59152088001,DB,Delta,0.01726,80,26,22,x,x,x,x,x,x,x,x,x
59152088002,DB,Delta,0.02397,125,42,37,x,x,x,x,x,x,x,x,x
59152088003,DB,Delta,0.02341,101,37,31,x,x,x,x,x,x,x,x,x
59152088004,DB,Delta,0.03931,175,61,49,x,x,x,x,x,x,x,x,x
59152089001,DB,Delta,0.10825,443,129,118,x,x,x,x,x,x,x,x,x
59152089002,DB,Delta,0.03834,159,49,46,x,x,x,x,x,x,x,x,x
59152090001,DB,Delta,0.04017,232,64,62,x,x,x,x,x,x,x,x,x
59152090002,DB,Delta,0.026,120,37,35,x,x,x,x,x,x,x,x,x
59152090003,DB,Delta,0.02329,83,31,28,x,x,x,x,x,x,x,x,x
59152090004,DB,Delta,0.0258,163,51,48,x,x,x,x,x,x,x,x,x
59152091001,DB,Delta,0.02944,135,46,40,x,x,x,x,x,x,x,x,x
59152091002,DB,Delta,0.30651,1228,481,414,x,x,x,x,x,x,x,x,x
59152092001,DB,Surrey,0.03368,260,55,55,x,x,x,x,x,x,x,x,x
59152092002,DB,Surrey,0.08002,934,400,395,x,x,x,x,x,x,x,x,x
59152092006,DB,Surrey,0.15025,5,2,2,x,x,x,x,x,x,x,x,x
59152092007,DB,Surrey,0.00312,0,0,0,x,x,x,x,x,x,x,x,x
59152092008,DB,Surrey,0.09805,545,205,205,x,x,x,x,x,x,x,x,x
59152093001,DB,Surrey,0.02564,195,49,47,x,x,x,x,x,x,x,x,x
59152094001,DB,Surrey,0.18195,794,209,193,x,x,x,x,x,x,x,x,x
59152095001,DB,Surrey,0.14613,708,202,175,x,x,x,x,x,x,x,x,x
59152096002,DB,Surrey,0.03027,198,47,45,x,x,x,x,x,x,x,x,x
59152096004,DB,Surrey,0.07841,488,149,136,x,x,x,x,x,x,x,x,x
59152097001,DB,Surrey,0.05367,463,136,98,x,x,x,x,x,x,x,x,x
59152100003,DB,Surrey,0.06766,532,191,131,x,x,x,x,x,x,x,x,x
59152101001,DB,Surrey,0.28111,1051,280,257,x,x,x,x,x,x,x,x,x
59152102001,DB,Surrey,0.07344,446,101,99,x,x,x,x,x,x,x,x,x
59152102002,DB,Surrey,0.06389,428,124,115,x,x,x,x,x,x,x,x,x
59152102003,DB,Surrey,0.0293,163,41,39,x,x,x,x,x,x,x,x,x
59152104001,DB,Surrey,0.08682,653,176,167,x,x,x,x,x,x,x,x,x
59152105001,DB,Surrey,0.11674,688,218,214,x,x,x,x,x,x,x,x,x
59152106001,DB,Surrey,0.05917,0,0,0,x,x,x,x,x,x,x,x,x
59152106002,DB,Surrey,0.04826,1313,689,686,x,x,x,x,x,x,x,x,x
59152107004,DB,Surrey,0.23084,1181,386,373,x,x,x,x,x,x,x,x,x
59152108001,DB,Delta,0.175,734,238,207,x,x,x,x,x,x,x,x,x
59152109001,DB,Delta,0.02,114,35,29,x,x,x,x,x,x,x,x,x
59152109002,DB,Delta,0.02215,123,33,30,x,x,x,x,x,x,x,x,x
59152109006,DB,Delta,0.19938,745,252,240,x,x,x,x,x,x,x,x,x
59152110001,DB,Delta,0.04234,225,63,60,x,x,x,x,x,x,x,x,x
59152110002,DB,Delta,0.02324,125,42,37,x,x,x,x,x,x,x,x,x
59152111001,DB,Delta,0.02474,165,41,39,x,x,x,x,x,x,x,x,x
59152111002,DB,Delta,0.02326,139,37,31,x,x,x,x,x,x,x,x,x
59152111003,DB,Delta,0.0465,227,66,63,x,x,x,x,x,x,x,x,x
59152112001,DB,Delta,0.26345,1291,518,506,x,x,x,x,x,x,x,x,x
59152113001,DB,Delta,0.06576,330,100,93,x,x,x,x,x,x,x,x,x
59152113002,DB,Delta,0.08347,101,33,29,x,x,x,x,x,x,x,x,x
59152113003,DB,Delta,0.01612,74,28,24,x,x,x,x,x,x,x,x,x
59152113004,DB,Delta,0.03749,98,30,29,x,x,x,x,x,x,x,x,x
59152113005,DB,Delta,0.01921,88,25,24,x,x,x,x,x,x,x,x,x
59152113006,DB,Delta,0.04033,185,54,48,x,x,x,x,x,x,x,x,x
